,avg_cur_bal,acc_open_past_24mths,inq_last_12m,total_cu_tl,inq_fi,total_rev_hi_lim,all_util,max_bal_bc,open_rv_24m,open_rv_12m,total_bal_il,open_il_24m,open_il_12m,open_act_il,open_acc_6m,tot_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,total_bc_limit,total_bal_ex_mort,tot_hi_cred_lim,pct_tl_nvr_dlq,num_tl_op_past_12m,tot_coll_amt,num_sats,num_rev_accts,num_op_rev_tl,num_il_tl,num_bc_tl,num_bc_sats,num_actv_rev_tl,num_actv_bc_tl,num_accts_ever_120_pd,num_rev_tl_bal_gt_0,last_fico_range_low,last_fico_range_high,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,total_il_high_credit_limit,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,fico_range_high,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_acc,last_pymnt_amnt,last_pymnt_d,last_credit_pull_d,term,grade,loan_status,home_ownership,verification_status,purpose,addr_state,sub_grade
203,663.0,2.0,0.0,0.0,0.0,40000.0,20.0,5080.0,2.0,0.0,1522.0,0.0,0.0,1.0,0.0,9285.0,183.0,17.0,17.0,0.0,29800.0,9285.0,46500.0,100.0,0.0,0.0,14.0,18.0,13.0,3.0,9.0,6.0,2.0,2.0,0.0,2.0,780.0,784.0,6000.0,6000.0,6000.0,5.32,180.69,120000.0,3.98,0.0,780.0,6500.0,0.0,14.0,0.0,7763.0,19.4,784.0,0.0,0.0,6269.1994462824,6269.2,6000.0,269.2,21.0,4465.28,Dec-2016,Apr-2018, 36 months,A,Fully Paid,OWN,Not Verified,credit_card,NY,A1
204,8364.0,3.0,0.0,3.0,0.0,63800.0,51.0,7628.0,3.0,0.0,31335.0,0.0,0.0,3.0,0.0,175638.0,271.0,13.0,13.0,1.0,31600.0,67329.0,277952.0,82.1,0.0,0.0,21.0,30.0,16.0,8.0,12.0,5.0,12.0,5.0,0.0,12.0,795.0,799.0,24000.0,24000.0,24000.0,7.91,751.08,100000.0,26.83,1.0,675.0,67285.0,0.0,21.0,0.0,35994.0,56.4,679.0,0.0,0.0,27012.377179326,27012.38,24000.0,3012.38,39.0,750.95,Jan-2019,Dec-2018, 36 months,A,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,MI,A5
205,2045.0,14.0,5.0,3.0,3.0,16700.0,68.0,255.0,11.0,6.0,42371.0,3.0,2.0,6.0,5.0,47036.0,186.0,3.0,1.0,1.0,3900.0,47036.0,68739.0,95.1,8.0,882.0,24.0,31.0,18.0,16.0,13.0,4.0,7.0,1.0,1.0,7.0,625.0,629.0,14875.0,14875.0,14875.0,18.49,381.71,37231.0,36.3,1.0,665.0,52039.0,3.0,24.0,1.0,4665.0,27.9,669.0,0.0,0.0,4813.11,4813.11,1460.31,1936.88,49.0,381.71,Oct-2016,Apr-2017, 60 months,D,Charged Off,RENT,Verified,debt_consolidation,TN,D5
206,2846.0,10.0,3.0,0.0,3.0,34200.0,60.0,3428.0,7.0,2.0,37204.0,3.0,3.0,3.0,2.0,45543.0,354.0,10.0,1.0,2.0,29800.0,45543.0,75737.0,97.3,5.0,0.0,19.0,27.0,16.0,11.0,19.0,11.0,4.0,4.0,0.0,4.0,660.0,664.0,10000.0,10000.0,10000.0,11.99,332.1,45000.0,37.55,0.0,685.0,41537.0,0.0,19.0,1.0,8339.0,24.4,689.0,0.0,0.0,10972.8619398434,10972.86,10000.0,972.86,40.0,7668.51,Dec-2016,Mar-2019, 36 months,C,Fully Paid,RENT,Not Verified,other,MD,C1
207,38304.0,3.0,6.0,0.0,3.0,34500.0,43.0,4286.0,1.0,1.0,50591.0,1.0,1.0,2.0,1.0,306430.0,208.0,8.0,2.0,1.0,22000.0,65505.0,340542.0,100.0,2.0,0.0,8.0,7.0,5.0,9.0,4.0,4.0,5.0,4.0,0.0,5.0,825.0,829.0,15000.0,15000.0,15000.0,6.99,463.09,93000.0,14.86,0.0,755.0,58692.0,1.0,8.0,0.0,14914.0,43.2,759.0,0.0,0.0,16162.6187267168,16162.62,15000.0,1162.62,17.0,8796.87,May-2017,Jun-2017, 36 months,A,Fully Paid,MORTGAGE,Not Verified,credit_card,MA,A3
208,2929.0,1.0,1.0,6.0,0.0,32600.0,45.0,6261.0,1.0,1.0,7215.0,0.0,0.0,5.0,0.0,32214.0,338.0,8.0,8.0,5.0,30600.0,22421.0,79749.0,90.6,1.0,0.0,11.0,18.0,5.0,9.0,13.0,4.0,4.0,4.0,2.0,4.0,750.0,754.0,10000.0,10000.0,10000.0,5.32,301.15,68000.0,14.61,0.0,730.0,17149.0,0.0,11.0,0.0,15206.0,46.6,734.0,0.0,0.0,10740.2139665894,10740.21,10000.0,740.21,32.0,3821.15,Jan-2018,Oct-2017, 36 months,A,Fully Paid,RENT,Not Verified,credit_card,IN,A1
209,32246.0,4.0,5.0,0.0,1.0,39800.0,70.0,9101.0,2.0,1.0,48462.0,2.0,1.0,3.0,0.0,322455.0,105.0,8.0,8.0,2.0,35100.0,69502.0,372966.0,79.2,2.0,0.0,13.0,9.0,9.0,13.0,4.0,4.0,6.0,4.0,0.0,6.0,620.0,624.0,18000.0,18000.0,18000.0,9.17,375.14,97000.0,22.22,1.0,710.0,58866.0,2.0,13.0,0.0,21040.0,52.9,714.0,7571.84,7571.84,14235.11,14235.11,10428.16,3806.95,24.0,375.14,Mar-2019,Mar-2019, 60 months,B,Current,OWN,Not Verified,major_purchase,NY,B2
210,2283.0,5.0,2.0,0.0,0.0,31300.0,63.0,7710.0,2.0,1.0,8693.0,3.0,2.0,1.0,1.0,25117.0,220.0,8.0,2.0,1.0,20700.0,25117.0,40126.0,92.1,3.0,0.0,14.0,27.0,13.0,9.0,14.0,7.0,4.0,4.0,1.0,4.0,720.0,724.0,24000.0,24000.0,24000.0,19.48,628.93,97000.0,7.23,0.0,685.0,8826.0,0.0,14.0,0.0,16424.0,52.5,689.0,0.0,0.0,29546.321064427404,29546.32,24000.0,5546.32,38.0,20806.23,Apr-2017,Mar-2019, 60 months,E,Fully Paid,RENT,Verified,debt_consolidation,CO,E2
211,16394.0,0.0,1.0,0.0,0.0,31600.0,91.0,6601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196733.0,211.0,27.0,27.0,2.0,27000.0,28738.0,263827.0,90.9,0.0,0.0,13.0,18.0,11.0,2.0,7.0,7.0,7.0,7.0,0.0,8.0,720.0,724.0,23525.0,23525.0,23525.0,17.97,597.0,70000.0,13.33,0.0,675.0,0.0,0.0,13.0,1.0,28738.0,90.9,679.0,0.0,0.0,29630.9650625761,29630.97,23525.0,6105.97,22.0,18943.68,Aug-2017,Mar-2019, 60 months,D,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,NJ,D4
212,1827.0,9.0,0.0,0.0,0.0,117300.0,30.0,8269.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,34714.0,199.0,4.0,4.0,0.0,108700.0,34714.0,117300.0,100.0,2.0,0.0,20.0,55.0,20.0,1.0,38.0,14.0,10.0,9.0,0.0,10.0,755.0,759.0,12000.0,12000.0,12000.0,9.17,250.1,68000.0,14.53,0.0,690.0,0.0,0.0,20.0,0.0,34714.0,29.6,694.0,5046.34,5046.34,9509.91,9509.91,6953.66,2556.25,56.0,250.1,Mar-2019,Mar-2019, 60 months,B,Current,OWN,Not Verified,credit_card,TX,B2
213,5724.0,0.0,2.0,0.0,2.0,56100.0,58.0,11918.0,0.0,0.0,33943.0,0.0,0.0,4.0,0.0,68689.0,284.0,46.0,46.0,7.0,55600.0,68689.0,179788.0,97.0,0.0,0.0,12.0,15.0,8.0,11.0,8.0,7.0,6.0,5.0,0.0,6.0,690.0,694.0,11000.0,11000.0,11000.0,10.78,358.99,297000.0,12.69,1.0,670.0,123688.0,1.0,12.0,0.0,34746.0,61.9,674.0,0.0,0.0,12891.2170295487,12891.22,11000.0,1891.22,33.0,1420.01,Oct-2018,Mar-2019, 36 months,B,Fully Paid,RENT,Verified,other,MD,B4
214,31139.0,7.0,3.0,2.0,3.0,25200.0,64.0,4423.0,3.0,3.0,227438.0,3.0,2.0,7.0,4.0,560509.0,160.0,3.0,3.0,1.0,14300.0,243855.0,608164.0,100.0,5.0,0.0,18.0,17.0,10.0,17.0,8.0,6.0,9.0,6.0,0.0,10.0,555.0,559.0,24000.0,24000.0,24000.0,9.17,765.1,210000.0,20.16,0.0,690.0,260507.0,1.0,18.0,0.0,16417.0,65.1,694.0,0.0,0.0,27512.777716584,27512.78,24000.0,3512.78,35.0,764.85,Jan-2019,Feb-2019, 36 months,B,Fully Paid,MORTGAGE,Source Verified,debt_consolidation,MN,B2
215,12531.0,3.0,0.0,0.0,0.0,25300.0,90.0,7609.0,0.0,0.0,106292.0,3.0,1.0,3.0,1.0,125307.0,181.0,30.0,5.0,0.0,24800.0,125307.0,123717.0,100.0,1.0,0.0,10.0,16.0,6.0,16.0,12.0,5.0,5.0,5.0,0.0,5.0,680.0,684.0,15000.0,15000.0,15000.0,16.59,369.49,42900.0,36.98,0.0,680.0,98417.0,0.0,10.0,0.0,19015.0,75.2,684.0,6967.81,6967.81,14006.06,14006.06,8032.19,5973.87,32.0,369.49,Feb-2019,Mar-2019, 60 months,D,Current,RENT,Verified,debt_consolidation,MA,D2
216,12926.0,6.0,1.0,2.0,2.0,36800.0,50.0,8892.0,4.0,2.0,23935.0,1.0,0.0,4.0,0.0,232670.0,96.0,8.0,8.0,2.0,31300.0,52365.0,289636.0,92.0,2.0,0.0,19.0,15.0,14.0,8.0,12.0,11.0,11.0,9.0,0.0,11.0,690.0,694.0,16000.0,16000.0,16000.0,8.49,505.01,140000.0,14.68,2.0,670.0,67636.0,0.0,19.0,0.0,28430.0,77.3,674.0,0.0,0.0,18216.560618575,18216.56,16000.0,2216.56,25.0,504.87,Jan-2019,Jan-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,credit_card,TX,B1
217,4782.0,2.0,1.0,0.0,0.0,32670.0,62.0,9387.0,2.0,2.0,70750.0,0.0,0.0,7.0,2.0,90875.0,168.0,2.0,2.0,0.0,24800.0,90875.0,117602.0,96.0,2.0,0.0,19.0,16.0,12.0,9.0,8.0,8.0,12.0,6.0,0.0,12.0,585.0,589.0,15000.0,15000.0,15000.0,7.91,303.51,90000.0,17.07,0.0,685.0,84932.0,1.0,20.0,0.0,20125.0,62.0,689.0,0.0,0.0,11803.19,11803.19,9516.48,2271.53,25.0,4486.0,May-2018,Aug-2018, 60 months,A,Charged Off,RENT,Verified,debt_consolidation,NY,A5
218,12691.0,3.0,6.0,1.0,5.0,31500.0,53.0,3452.0,1.0,1.0,8504.0,0.0,0.0,1.0,1.0,164988.0,81.0,8.0,4.0,3.0,10700.0,24500.0,187500.0,100.0,2.0,0.0,13.0,12.0,11.0,4.0,3.0,3.0,9.0,3.0,0.0,10.0,545.0,549.0,5000.0,5000.0,5000.0,11.99,166.05,60000.0,19.56,0.0,675.0,15000.0,0.0,13.0,0.0,15996.0,50.8,679.0,0.0,0.0,1320.07,1320.07,961.87,358.2,19.0,166.05,Sep-2016,May-2017, 36 months,C,Charged Off,MORTGAGE,Not Verified,debt_consolidation,GA,C1
219,37084.0,2.0,3.0,0.0,0.0,41900.0,56.0,7718.0,0.0,0.0,51770.0,2.0,1.0,2.0,0.0,259591.0,201.0,33.0,7.0,5.0,41900.0,70496.0,321817.0,100.0,1.0,0.0,8.0,9.0,5.0,8.0,8.0,4.0,4.0,4.0,0.0,4.0,720.0,724.0,19100.0,19100.0,19100.0,10.78,413.19,115000.0,14.35,0.0,685.0,59917.0,0.0,8.0,0.0,18726.0,44.7,689.0,8214.81,8214.81,15672.62,15672.62,10885.19,4787.43,22.0,413.19,Feb-2019,Mar-2019, 60 months,B,Current,MORTGAGE,Not Verified,debt_consolidation,PA,B4
220,2134.0,3.0,3.0,0.0,3.0,19600.0,70.0,5275.0,2.0,1.0,23244.0,1.0,1.0,5.0,0.0,32012.0,74.0,7.0,7.0,0.0,16600.0,32012.0,45965.0,100.0,2.0,0.0,16.0,11.0,11.0,10.0,7.0,7.0,3.0,3.0,0.0,3.0,660.0,664.0,15000.0,15000.0,15000.0,10.78,489.52,85000.0,10.14,0.0,685.0,26365.0,0.0,16.0,0.0,8768.0,44.7,689.0,0.0,0.0,17005.468748056002,17005.47,15000.0,2005.47,21.0,8216.57,Aug-2017,Mar-2019, 36 months,B,Fully Paid,OWN,Source Verified,credit_card,IN,B4
221,9300.0,10.0,12.0,0.0,2.0,24800.0,83.0,4556.0,4.0,2.0,94001.0,6.0,3.0,5.0,1.0,195290.0,146.0,9.0,4.0,2.0,17900.0,106382.0,219013.0,97.7,5.0,0.0,21.0,33.0,15.0,14.0,21.0,8.0,9.0,6.0,0.0,9.0,660.0,664.0,30000.0,30000.0,30000.0,18.49,769.83,85000.0,35.93,0.0,665.0,103894.0,0.0,21.0,1.0,12381.0,49.9,669.0,14271.65,14271.65,29176.5,29176.5,15728.35,13448.15,49.0,769.83,Feb-2019,Mar-2019, 60 months,D,Current,MORTGAGE,Source Verified,debt_consolidation,NJ,D5
222,5016.0,10.0,7.0,2.0,3.0,60500.0,41.0,8002.0,5.0,4.0,18420.0,5.0,1.0,2.0,2.0,95299.0,456.0,4.0,4.0,3.0,35600.0,33868.0,169777.0,100.0,5.0,0.0,19.0,29.0,16.0,21.0,19.0,9.0,6.0,5.0,0.0,6.0,740.0,744.0,15000.0,15000.0,15000.0,9.8,482.61,60000.0,25.56,0.0,720.0,21777.0,2.0,19.0,0.0,15448.0,25.5,724.0,0.0,0.0,15133.97,15133.97,15000.0,133.97,53.0,15154.39,Feb-2016,Jan-2018, 36 months,B,Fully Paid,RENT,Not Verified,credit_card,OH,B3
223,6722.0,3.0,3.0,1.0,2.0,28800.0,79.0,6553.0,2.0,2.0,37787.0,1.0,1.0,1.0,1.0,60499.0,354.0,3.0,3.0,0.0,16100.0,60499.0,72443.0,83.3,3.0,0.0,9.0,14.0,8.0,5.0,6.0,4.0,7.0,4.0,0.0,8.0,595.0,599.0,3500.0,3500.0,3500.0,13.99,119.61,105000.0,17.65,0.0,665.0,43643.0,0.0,9.0,0.0,22712.0,78.9,669.0,0.0,0.0,4280.272129314199,4280.27,3500.0,780.27,19.0,0.59,Jan-2019,Jan-2019, 36 months,C,Fully Paid,RENT,Verified,other,CA,C4
224,4707.0,7.0,5.0,0.0,6.0,33400.0,57.0,3043.0,6.0,1.0,25470.0,1.0,1.0,1.0,0.0,37657.0,50.0,7.0,7.0,0.0,21000.0,37657.0,66147.0,100.0,2.0,0.0,8.0,11.0,7.0,2.0,8.0,4.0,6.0,4.0,0.0,6.0,630.0,634.0,20000.0,20000.0,20000.0,9.17,637.58,130000.0,12.77,0.0,715.0,32747.0,0.0,8.0,0.0,12187.0,36.5,719.0,0.0,0.0,22865.0298045364,22865.03,20000.0,2833.15,13.0,5038.26,Jul-2018,Feb-2019, 36 months,B,Fully Paid,RENT,Source Verified,debt_consolidation,NY,B2
225,3606.0,0.0,1.0,0.0,0.0,11000.0,65.0,4705.0,0.0,0.0,7555.0,0.0,0.0,2.0,0.0,18032.0,74.0,36.0,36.0,0.0,7500.0,18032.0,27759.0,100.0,0.0,0.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,635.0,639.0,10000.0,10000.0,10000.0,13.44,229.79,30160.0,29.45,0.0,685.0,16759.0,0.0,5.0,0.0,10477.0,95.2,689.0,4458.7,4458.7,8713.35,8713.35,5541.3,3172.05,5.0,229.79,Feb-2019,Mar-2019, 60 months,C,Current,RENT,Not Verified,credit_card,IL,C3
